Strain,Pore Density,Acetone,Methanol,Ethanol,Compressive strength
40.57521579,20,0,1,0,28.13486325
40.59462105,20,0,1,0,30.11309402
40.60983158,20,0,1,0,29.60021795
40.62661053,20,0,1,0,30.03982479
40.64391579,20,0,1,0,30.33289744
40.66279474,20,0,1,0,30.55270085
40.68376842,20,0,1,0,31.13884188
40.70474737,20,0,1,0,32.97053846
40.72047895,20,0,1,0,34.14282479
40.73358947,20,0,1,0,31.50518376
40.74827368,20,0,1,0,28.86753846
40.76715263,20,0,1,0,30.8457735
40.78865263,20,0,1,0,32.45766667
40.80753158,20,0,1,0,34.21609402
40.82116842,20,0,1,0,30.25962821
40.83637368,20,0,1,0,21.54075214
40.85577895,20,0,1,0,23.22591453
40.87675263,20,0,1,0,20.95461111
40.89720526,20,0,1,0,22.56650427
40.91188947,20,0,1,0,23.00611111
40.94125789,20,0,1,0,23.29918376
40.96066316,20,0,1,0,24.25166667
40.98163684,20,0,1,0,24.32493162
40.99946316,20,0,1,0,18.02389744
41.01362632,20,0,1,0,19.19618376
41.02935789,20,0,1,0,19.92885897
41.04981053,20,0,1,0,21.6872906
41.06973684,20,0,1,0,23.1526453
41.08808947,20,0,1,0,24.98434188
41.10172632,20,0,1,0,26.08336325
41.11641053,20,0,1,0,27.54871795
41.13371053,20,0,1,0,27.76852137
41.15416842,20,0,1,0,28.06159402
41.17618947,20,0,1,0,28.42793162
41.19454737,20,0,1,0,30.25962821
41.20765789,20,0,1,0,30.8457735
41.22338947,20,0,1,0,32.53093162
41.24174211,20,0,1,0,33.62995299
41.26272105,20,0,1,0,33.04380769
41.28212632,20,0,1,0,33.48341453
41.30991579,20,0,1,0,32.09132479
41.32774737,20,0,1,0,32.45766667
41.34767368,20,0,1,0,34.21609402
41.36760526,20,0,1,0,35.90125641
41.38543158,20,0,1,0,35.38838034
41.40116316,20,0,1,0,35.38838034
41.41742105,20,0,1,0,36.78047009
41.43682632,20,0,1,0,38.53890171
41.45675263,20,0,1,0,39.34484615
41.47457895,20,0,1,0,41.24980769
41.48768947,20,0,1,0,42.12902137
41.50237368,20,0,1,0,39.34484615
41.52020526,20,0,1,0,40.7369359
41.54118421,20,0,1,0,43.22803419
41.56215789,20,0,1,0,31.72498718
41.57998947,20,0,1,0,27.8417906
41.59152632,20,0,1,0,29.3071453
41.60883158,20,0,1,0,30.99230769
41.62981053,20,0,1,0,33.04380769
41.64973684,20,0,1,0,33.92302137
41.67962632,20,0,1,0,35.24184615
41.69430526,20,0,1,0,36.34086325
41.71371053,20,0,1,0,37.58641453
41.73468947,20,0,1,0,38.90523932
41.75618947,20,0,1,0,40.51713248
41.7714,20,0,1,0,41.68941453
41.78346316,20,0,1,0,42.93495726
41.80128947,20,0,1,0,44.10726496
41.82226316,20,0,1,0,42.27555983
41.84428947,20,0,1,0,40.66366667
41.86106842,20,0,1,0,42.20229487
41.87313158,20,0,1,0,43.9607265
41.88781579,20,0,1,0,42.49536325
41.90774737,20,0,1,0,22.49323504
41.92976842,20,0,1,0,24.54473504
41.94969474,20,0,1,0,26.81603846
41.96333684,20,0,1,0,27.47544872
41.97591579,20,0,1,0,29.3071453
41.99427368,20,0,1,0,30.33289744
42.01577368,20,0,1,0,32.45766667
42.03727368,20,0,1,0,32.53093162
42.06611579,20,0,1,0,34.28936325
42.08185263,20,0,1,0,36.19432906
42.10124737,20,0,1,0,33.9962906
42.12224737,20,0,1,0,29.38041453
42.14003684,20,0,1,0,30.99230769
42.15472105,20,0,1,0,32.23786325
42.16887895,20,0,1,0,32.75073504
42.18882632,20,0,1,0,32.82400427
42.20982632,20,0,1,0,34.72897009
42.23024737,20,0,1,0,35.97452137
42.24651053,20,0,1,0,36.92700855
42.25908947,20,0,1,0,35.46164957
42.2743,20,0,1,0,24.10512821
42.29372105,20,0,1,0,25.86355983
42.31519474,20,0,1,0,27.91505983
42.33408947,20,0,1,0,29.08734188
42.34824737,20,0,1,0,30.47943162
42.36240526,20,0,1,0,31.72498718
42.38182632,20,0,1,0,33.48341453
42.40277368,20,0,1,0,31.57845299
0,20,0,0,1,0
0.0174375,20,0,0,1,0.189095735
0.0373625,20,0,0,1,0.063031912
0.06103125,20,0,0,1,0.126063824
0.08531875,20,0,0,1,0.126063824
0.1064875,20,0,0,1,0.063031912
0.123925,20,0,0,1,0.189095735
0.14385,20,0,0,1,0.126063824
0.16689375,20,0,0,1,0.063031912
0.1899375,20,0,0,1,0.126063824
0.2111125,20,0,0,1,0.063031912
0.22979375,20,0,0,1,0.126063824
0.24723125,20,0,0,1,0.126063824
0.29144375,20,0,0,1,0.063031912
0.31448125,20,0,0,1,0.189095735
0.3337875,20,0,0,1,0.126063824
0.35309375,20,0,0,1,0.126063824
0.37364375,20,0,0,1,0.126063824
0.39668125,20,0,0,1,0.126063824
0.42159375,20,0,0,1,0.126063824
0.4409,20,0,0,1,0.126063824
0.45895625,20,0,0,1,0.315159596
0.47701875,20,0,0,1,0.126063824
0.49756875,20,0,0,1,0.315159596
0.52123125,20,0,0,1,0.126063824
0.544275,20,0,0,1,0.252127684
0.56233125,20,0,0,1,0.252127684
0.5816375,20,0,0,1,0.252127684
0.6028125,20,0,0,1,0.315159596
0.62585,20,0,0,1,0.252127684
0.64889375,20,0,0,1,0.315159596
0.66944375,20,0,0,1,0.189095735
0.68688125,20,0,0,1,0.189095735
0.7049375,20,0,0,1,0.315159596
0.7261125,20,0,0,1,0.189095735
0.749775,20,0,0,1,0.378191544
0.77281875,20,0,0,1,0.189095735
0.79274375,20,0,0,1,0.378191544
0.812675,20,0,0,1,0.252127684
0.833225,20,0,0,1,0.315159596
0.8780625,20,0,0,1,0.315159596
0.89736875,20,0,0,1,0.315159596
0.91605,20,0,0,1,0.315159596
0.93473125,20,0,0,1,0.441223529
0.956525,20,0,0,1,0.378191544
0.9801875,20,0,0,1,0.441223529
1.0007375,20,0,0,1,0.315159596
1.0188,20,0,0,1,0.504255515
1.03935,20,0,0,1,0.378191544
1.0630125,20,0,0,1,0.441223529
1.0873,20,0,0,1,0.504255515
1.10909375,20,0,0,1,0.630319118
1.1252875,20,0,0,1,0.630319118
1.14335,20,0,0,1,0.567287132
1.163275,20,0,0,1,0.693351103
1.18569375,20,0,0,1,0.630319118
1.20935625,20,0,0,1,0.756383088
1.2292875,20,0,0,1,0.567287132
1.24796875,20,0,0,1,0.756383088
1.2697625,20,0,0,1,0.756383088
1.29218125,20,0,0,1,0.819415074
1.315225,20,0,0,1,1.008510662
1.33639375,20,0,0,1,0.945478676
1.35383125,20,0,0,1,0.945478676
1.37189375,20,0,0,1,1.134574632
1.3930625,20,0,0,1,1.197606618
1.417975,20,0,0,1,1.260638235
1.44039375,20,0,0,1,1.386702206
1.45845,20,0,0,1,1.323670221
1.4771375,20,0,0,1,1.449734191
1.4976875,20,0,0,1,1.512766176
1.51948125,20,0,0,1,1.512766176
1.54314375,20,0,0,1,1.638829779
1.56369375,20,0,0,1,1.701861765
1.582375,20,0,0,1,1.827925735
1.6209875,20,0,0,1,2.017021324
1.645275,20,0,0,1,2.017021324
1.67080625,20,0,0,1,2.017021324
1.6901125,20,0,0,1,2.332180882
1.70754375,20,0,0,1,2.332180882
1.72623125,20,0,0,1,2.521276838
1.74989375,20,0,0,1,2.710372426
1.775425,20,0,0,1,2.9625
1.79410625,20,0,0,1,3.151595956
1.810925,20,0,0,1,3.214627574
1.82835625,20,0,0,1,3.592819118
1.85015625,20,0,0,1,3.592819118
1.8756875,20,0,0,1,4.160106618
1.89935,20,0,0,1,4.286169118
1.91803125,20,0,0,1,4.664360294
1.9373375,20,0,0,1,4.916488971
1.9578875,20,0,0,1,5.294680147
1.98155,20,0,0,1,5.546808824
2.002725,20,0,0,1,6.114095588
2.02140625,20,0,0,1,6.177128676
2.03884375,20,0,0,1,6.681382353
2.05939375,20,0,0,1,6.807448529
2.08056875,20,0,0,1,7.059573529
2.12851875,20,0,0,1,7.563830882
2.14595625,20,0,0,1,8.005055147
2.1652625,20,0,0,1,8.383246324
2.18643125,20,0,0,1,8.950533088
2.21009375,20,0,0,1,9.454786765
2.2325125,20,0,0,1,9.959044118
2.24995,20,0,0,1,10.40026471
2.2680125,20,0,0,1,10.71542647
2.2879375,20,0,0,1,11.47180882
2.31035625,20,0,0,1,11.91303309
2.33401875,20,0,0,1,12.79547794
2.3570625,20,0,0,1,13.29973529
2.373875,20,0,0,1,13.80398897
2.394425,20,0,0,1,14.49734191
2.41684375,20,0,0,1,15.12766176
2.4405125,20,0,0,1,15.94707721
2.4604375,20,0,0,1,16.45133088
2.477875,20,0,0,1,17.14468015
2.49718125,20,0,0,1,17.71197059
2.51773125,20,0,0,1,18.59441544
2.539525,20,0,0,1,19.28776838
2.56131875,20,0,0,1,20.17021324
2.5837375,20,0,0,1,20.92659559
2.60241875,20,0,0,1,21.74601103
2.62296875,20,0,0,1,22.43936397
2.6703,20,0,0,1,24.39335294
2.69209375,20,0,0,1,25.27579779
2.71015625,20,0,0,1,26.03218015
2.7282125,20,0,0,1,26.6625
2.74751875,20,0,0,1,27.48191544
2.7705625,20,0,0,1,28.36436029
2.794225,20,0,0,1,29.37287132
2.81353125,20,0,0,1,30.31835294
2.8315875,20,0,0,1,30.75957721
2.8527625,20,0,0,1,31.01170588
2.8758,20,0,0,1,32.20930882
2.9007125,20,0,0,1,33.28085294
2.9218875,20,0,0,1,34.28936397
2.938075,20,0,0,1,35.10877574
2.9555125,20,0,0,1,35.92819485
2.97481875,20,0,0,1,36.99974265
2.999725,20,0,0,1,36.810625
3.0246375,20,0,0,1,38.19735294
3.042075,20,0,0,1,39.07977941
3.0595125,20,0,0,1,40.02525735
3.10621875,20,0,0,1,19.66595956
3.12988125,20,0,0,1,20.67447059
3.15043125,20,0,0,1,21.49388235
3.166,20,0,0,1,22.43936397
3.18530625,20,0,0,1,23.63696691
3.20523125,20,0,0,1,24.89760662
3.228275,20,0,0,1,26.15824632
3.2519375,20,0,0,1,27.67101103
3.27124375,20,0,0,1,28.99468015
3.2893,20,0,0,1,30.12925735
3.31171875,20,0,0,1,31.57898897
3.33538125,20,0,0,1,32.65053309
3.358425,20,0,0,1,34.28936397
3.37710625,20,0,0,1,34.91968382
3.39454375,20,0,0,1,35.99122426
3.4126,20,0,0,1,37.37794118
3.433775,20,0,0,1,38.89069853
3.4586875,20,0,0,1,40.78165441
3.48048125,20,0,0,1,42.35746324
3.49791875,20,0,0,1,43.68110294
3.5408875,20,0,0,1,47.08485294
3.5682875,20,0,0,1,49.03882353
3.591325,20,0,0,1,43.61808824
3.60689375,20,0,0,1,45.31996324
3.62184375,20,0,0,1,46.89573529
3.64114375,20,0,0,1,48.84974265
3.6641875,20,0,0,1,51.11889706
3.688475,20,0,0,1,53.07286765
3.71026875,20,0,0,1,55.08988971
3.7270875,20,0,0,1,56.35051471
3.74514375,20,0,0,1,57.80025735
3.7675625,20,0,0,1,58.61966912
3.79309375,20,0,0,1,60.69974265
3.81675625,20,0,0,1,62.59069853
3.83481875,20,0,0,1,63.97738971
3.85225625,20,0,0,1,65.04893382
3.8709375,20,0,0,1,67.00294118
3.89335625,20,0,0,1,69.08297794
3.9195125,20,0,0,1,60.44761029
3.956875,20,0,0,1,57.42205882
3.9768,20,0,0,1,59.88033088
3.997975,20,0,0,1,62.46463235
4.02039375,20,0,0,1,65.23805147
4.0428125,20,0,0,1,67.94841912
4.06274375,20,0,0,1,70.09150735
4.081425,20,0,0,1,72.04547794
4.100725,20,0,0,1,73.87341912
4.12376875,20,0,0,1,75.19709559
4.14868125,20,0,0,1,66.435625
4.170475,20,0,0,1,68.07448529
4.1879125,20,0,0,1,70.02845588
4.20596875,20,0,0,1,71.85639706
4.2277625,20,0,0,1,74.31463235
4.2533,20,0,0,1,77.21411765
4.27571875,20,0,0,1,79.42022059
4.29190625,20,0,0,1,80.17658088
4.30871875,20,0,0,1,81.87845588
4.328025,20,0,0,1,80.23963235
4.35106875,20,0,0,1,81.87845588
4.397775,20,0,0,1,86.66889706
4.41645625,20,0,0,1,74.31463235
4.43700625,20,0,0,1,74.50371324
4.46066875,20,0,0,1,64.67073529
4.4837125,20,0,0,1,63.85132353
4.5042625,20,0,0,1,64.10345588
4.51983125,20,0,0,1,65.80533088
4.53664375,20,0,0,1,64.85985294
4.55656875,20,0,0,1,66.435625
4.58148125,20,0,0,1,69.27205882
4.60825625,20,0,0,1,71.85639706
4.6281875,20,0,0,1,72.48669118
4.644375,20,0,0,1,73.05400735
4.66430625,20,0,0,1,73.43216912
4.68734375,20,0,0,1,75.57525735
4.71163125,20,0,0,1,76.52073529
4.73218125,20,0,0,1,78.726875
4.749,20,0,0,1,80.68084559
4.78698125,20,0,0,1,84.52580882
4.81126875,20,0,0,1,86.79496324
4.837425,20,0,0,1,89.31621324
4.8554875,20,0,0,1,84.71488971
4.87291875,20,0,0,1,84.651875
4.8953375,20,0,0,1,86.47977941
4.91775625,20,0,0,1,89.19014706
4.941425,20,0,0,1,91.96356618
4.96010625,20,0,0,1,93.60238971
4.97691875,20,0,0,1,95.43033088
4.996225,20,0,0,1,97.51036765
5.0174,20,0,0,1,99.65345588
5.0410625,20,0,0,1,99.023125
5.06596875,20,0,0,1,101.8595588
5.08465,20,0,0,1,104.1917647
5.10146875,20,0,0,1,106.0196691
5.1226375,20,0,0,1,108.2888235
5.14630625,20,0,0,1,110.9991912
5.19051875,20,0,0,1,116.1047794
5.20670625,20,0,0,1,113.6465441
5.22539375,20,0,0,1,100.2207353
5.2465625,20,0,0,1,102.0486765
5.271475,20,0,0,1,104.6329779
5.29326875,20,0,0,1,102.426875
5.31195,20,0,0,1,104.1287132
5.3325,20,0,0,1,102.8050368
5.3543,20,0,0,1,80.23963235
5.37920625,20,0,0,1,84.14761029
5.402875,20,0,0,1,87.36224265
5.42030625,20,0,0,1,89.82047794
5.4365,20,0,0,1,91.8375
5.45518125,20,0,0,1,94.10665441
5.47635625,20,0,0,1,96.43882353
5.50064375,20,0,0,1,97.32128676
5.5230625,20,0,0,1,95.61941176
5.54049375,20,0,0,1,97.69948529
5.58221875,20,0,0,1,84.71488971
5.6052625,20,0,0,1,85.40823529
5.628925,20,0,0,1,87.74044118
5.64885,20,0,0,1,90.07261029
5.66566875,20,0,0,1,92.15268382
5.68435,20,0,0,1,94.10665441
5.705525,20,0,0,1,95.49334559
5.72980625,20,0,0,1,62.27555147
5.75285,20,0,0,1,63.09496324
5.7709125,20,0,0,1,64.73378676
5.7908375,20,0,0,1,66.37261029
5.8120125,20,0,0,1,68.45264706
5.835675,20,0,0,1,69.839375
5.8593375,20,0,0,1,71.16305147
5.876775,20,0,0,1,63.03191176
5.8935875,20,0,0,1,63.03191176
5.9135125,20,0,0,1,64.73378676
5.9353125,20,0,0,1,66.81382353
5.9596,20,0,0,1,65.55319853
5.9969625,20,0,0,1,69.52419118
6.01626875,20,0,0,1,67.44415441
6.04055625,20,0,0,1,67.44415441
6.0660875,20,0,0,1,69.96544118
6.0872625,20,0,0,1,56.2875
6.104075,20,0,0,1,41.97926471
6.12213125,20,0,0,1,42.48352941
6.1420625,20,0,0,1,43.68110294
6.1651,20,0,0,1,45.698125
6.1893875,20,0,0,1,47.90426471
6.2099375,20,0,0,1,49.85823529
6.228,20,0,0,1,51.56011029
6.247925,20,0,0,1,53.26198529
6.27034375,20,0,0,1,55.08988971
6.29525625,20,0,0,1,54.77474265
6.31705,20,0,0,1,56.47658088
6.3338625,20,0,0,1,57.989375
6.35068125,20,0,0,1,59.31301471
6.39365,20,0,0,1,61.89735294
6.4198,20,0,0,1,64.04044118
6.44035,20,0,0,1,51.87525735
6.4577875,20,0,0,1,29.4989375
6.47709375,20,0,0,1,31.26383088
6.49764375,20,0,0,1,32.96569118
6.52130625,20,0,0,1,34.98271324
6.54248125,20,0,0,1,36.43244853
6.5617875,20,0,0,1,37.69308824
6.58046875,20,0,0,1,39.33191176
6.60039375,20,0,0,1,41.09680147
6.6240625,20,0,0,1,42.79867647
6.64896875,20,0,0,1,44.56356618
6.67014375,20,0,0,1,46.139375
6.68758125,20,0,0,1,47.52606618
6.7062625,20,0,0,1,49.03882353
6.72868125,20,0,0,1,50.67764706
6.7535875,20,0,0,1,52.37952206
6.7741375,20,0,0,1,53.00985294
6.79095,20,0,0,1,54.08139706
6.8083875,20,0,0,1,54.33352941
6.82831875,20,0,0,1,55.026875
6.85260625,20,0,0,1,56.41356618
6.8986875,20,0,0,1,21.68297794
6.91736875,20,0,0,1,23.13271324
6.9373,20,0,0,1,24.64547794
6.95971875,20,0,0,1,26.03218015
6.98275625,20,0,0,1,27.41888235
7.0020625,20,0,0,1,28.61648897
7.02011875,20,0,0,1,29.62500368
7.03818125,20,0,0,1,26.41037132
7.0574875,20,0,0,1,25.84308456
7.08176875,20,0,0,1,25.96915074
7.107925,20,0,0,1,23.5739375
7.128475,20,0,0,1,24.70851103
7.1452875,20,0,0,1,22.94361765
7.16459375,20,0,0,1,24.07819118
7.1876375,20,0,0,1,25.14973529
7.2113,20,0,0,1,25.71702206
7.23060625,20,0,0,1,25.78005515
7.24804375,20,0,0,1,26.15824632
7.2661,20,0,0,1,26.91462868
7.31280625,20,0,0,1,23.25877574
7.33709375,20,0,0,1,24.70851103
7.355775,20,0,0,1,25.71702206
7.37445625,20,0,0,1,25.33883088
7.3943875,20,0,0,1,25.59095956
7.417425,20,0,0,1,26.47340441
7.44046875,20,0,0,1,27.67101103
7.46039375,20,0,0,1,28.49042647
7.47783125,20,0,0,1,21.99813971
7.4965125,20,0,0,1,12.03909559
7.5170625,20,0,0,1,13.29973529
7.541975,20,0,0,1,13.93005515
7.5662625,20,0,0,1,13.74095588
7.58494375,20,0,0,1,14.56037132
7.60175625,20,0,0,1,15.37978676
7.62230625,20,0,0,1,12.98457353
7.64659375,20,0,0,1,6.681382353
7.67150625,20,0,0,1,7.752926471
7.6901875,20,0,0,1,8.194150735
7.707625,20,0,0,1,8.8875
7.7481,20,0,0,1,9.0135625
7.7723875,20,0,0,1,9.896011029
7.7929375,20,0,0,1,10.71542647
7.81161875,20,0,0,1,11.28271324
7.83279375,20,0,0,1,12.16515809
7.8545875,20,0,0,1,12.79547794
7.87763125,20,0,0,1,13.80398897
7.90005,20,0,0,1,12.10212868
7.91810625,20,0,0,1,8.383246324
7.93679375,20,0,0,1,9.265691176
7.955475,20,0,0,1,10.40026471
7.97789375,20,0,0,1,11.34574632
8.00155625,20,0,0,1,12.60638235
8.02273125,20,0,0,1,13.74095588
8.0401625,20,0,0,1,14.74947059
8.0607125,20,0,0,1,15.37978676
8.08313125,20,0,0,1,16.57739338
8.106175,20,0,0,1,15.19069118
8.14665,20,0,0,1,17.01861765
8.16533125,20,0,0,1,18.15319118
8.1846375,20,0,0,1,19.22473529
8.20768125,20,0,0,1,19.72898897
8.230725,20,0,0,1,19.22473529
8.251275,20,0,0,1,20.04415074
8.26933125,20,0,0,1,20.48537132
8.29050625,20,0,0,1,20.29627574
8.312925,20,0,0,1,20.6114375
8.3365875,20,0,0,1,20.04415074
8.3577625,20,0,0,1,20.35930882
8.3752,20,0,0,1,18.15319118
8.39388125,20,0,0,1,16.89255515
8.41380625,20,0,0,1,15.44281985
8.43685,20,0,0,1,15.69494853
8.4598875,20,0,0,1,16.95558456
8.47856875,20,0,0,1,17.90106618
8.497875,20,0,0,1,17.45984191
8.518425,20,0,0,1,17.83803309
8.567625,20,0,0,1,19.66595956
8.58630625,20,0,0,1,19.72898897
8.60311875,20,0,0,1,20.48537132
8.6218,20,0,0,1,19.41383088
8.642975,20,0,0,1,18.40531985
8.66601875,20,0,0,1,19.79202206
8.68968125,20,0,0,1,12.48031985
8.70960625,20,0,0,1,11.78696691
8.72704375,20,0,0,1,12.48031985
8.74759375,20,0,0,1,12.85851103
8.77188125,20,0,0,1,13.86702206
8.7967875,20,0,0,1,14.37127574
8.815475,20,0,0,1,15.06462868
8.8322875,20,0,0,1,16.07313971
8.85034375,20,0,0,1,17.01861765
8.87151875,20,0,0,1,18.21622426
8.89580625,20,0,0,1,19.22473529
8.91946875,20,0,0,1,19.53989338
8.93815,20,0,0,1,16.01010662
8.95745625,20,0,0,1,17.33377574
8.99980625,20,0,0,1,19.98111765
9.02346875,20,0,0,1,19.03563971
9.041525,20,0,0,1,20.17021324
9.06083125,20,0,0,1,18.90957353
9.0801375,20,0,0,1,18.53138235
9.10255625,20,0,0,1,19.98111765
9.1274625,20,0,0,1,21.55691544
9.14988125,20,0,0,1,22.62845956
9.16794375,20,0,0,1,22.50239338
9.186,20,0,0,1,23.82606618
9.207175,20,0,0,1,24.70851103
9.2308375,20,0,0,1,26.15824632
9.25450625,20,0,0,1,25.21276471
9.2719375,20,0,0,1,26.41037132
9.289375,20,0,0,1,27.16675735
9.3074375,20,0,0,1,28.49042647
9.330475,20,0,0,1,29.56196691
9.3547625,20,0,0,1,30.50744853
9.37718125,20,0,0,1,31.76808824
9.3964875,20,0,0,1,33.02872426
9.4375875,20,0,0,1,35.55
9.46125,20,0,0,1,36.30638603
9.482425,20,0,0,1,5.861966912
9.4998625,20,0,0,1,7.311702206
9.51791875,20,0,0,1,8.068084559
9.537225,20,0,0,1,8.950533088
9.559025,20,0,0,1,10.02207353
9.585175,20,0,0,1,10.71542647
9.60821875,20,0,0,1,11.21968015
9.62440625,20,0,0,1,11.91303309
9.6437125,20,0,0,1,12.29122426
9.6648875,20,0,0,1,12.73244853
9.689175,20,0,0,1,13.86702206
9.71096875,20,0,0,1,15.00159559
9.72840625,20,0,0,1,16.01010662
9.7470875,20,0,0,1,16.82952206
9.7670125,20,0,0,1,17.45984191
9.79005625,20,0,0,1,18.97260662
9.81496875,20,0,0,1,20.35930882
9.8361375,20,0,0,1,21.68297794
9.874125,20,0,0,1,24.14122426
9.89716875,20,0,0,1,19.41383088
9.92145625,20,0,0,1,19.47686397
9.94138125,20,0,0,1,20.80053309
9.957575,20,0,0,1,21.87207353
9.9750125,20,0,0,1,23.19574632
9.9955625,20,0,0,1,24.51941544
10.019225,20,0,0,1,24.77154412
10.04413125,20,0,0,1,25.71702206
10.06468125,20,0,0,1,27.29281985
10.0815,20,0,0,1,28.49042647
10.1008,20,0,0,1,29.87712868
10.12446875,20,0,0,1,29.24680882
10.14875625,20,0,0,1,30.44441544
10.171175,20,0,0,1,32.20930882
10.1879875,20,0,0,1,33.59601103
10.2048,20,0,0,1,34.91968382
10.22473125,20,0,0,1,36.43244853
10.2496375,20,0,0,1,38.70158088
10.2733,20,0,0,1,40.34044118
10.3112875,20,0,0,1,43.176875
10.3318375,20,0,0,1,44.56356618
10.35488125,20,0,0,1,46.07632353
10.37854375,20,0,0,1,47.4
10.39971875,20,0,0,1,49.16488971
10.417775,20,0,0,1,47.65213235
10.4358375,20,0,0,1,38.07128676
10.4557625,20,0,0,1,37.251875
10.48005,20,0,0,1,38.95371324
10.5037125,20,0,0,1,40.71860294
10.521775,20,0,0,1,32.39840441
10.54045625,20,0,0,1,29.18377574
10.56100625,20,0,0,1,30.94866912
10.58405,20,0,0,1,32.83962868
10.60584375,20,0,0,1,34.41542647
10.62701875,20,0,0,1,29.30984191
10.64631875,20,0,0,1,20.23324632
10.66438125,20,0,0,1,21.80904412
10.68555625,20,0,0,1,23.38484191
10.7303875,20,0,0,1,26.09521324
10.749075,20,0,0,1,27.54494853
10.769625,20,0,0,1,28.04920221
10.79141875,20,0,0,1,27.86010662
10.81508125,20,0,0,1,29.18377574
10.838125,20,0,0,1,24.83457353
10.85743125,20,0,0,1,26.7885625
10.87424375,20,0,0,1,28.17526471
10.8923,20,0,0,1,29.62500368
10.913475,20,0,0,1,31.20079779
10.9377625,20,0,0,1,33.21781985
10.9589375,20,0,0,1,34.66755515
10.97699375,20,0,0,1,36.24334926
10.996925,20,0,0,1,37.44095588
11.0193375,20,0,0,1,39.07977941
11.04300625,20,0,0,1,40.40345588
11.06666875,20,0,0,1,42.29441176
11.08473125,20,0,0,1,43.68110294
11.1021625,20,0,0,1,44.4375
11.14326875,20,0,0,1,46.83272059
11.16755,20,0,0,1,47.84121324
11.18996875,20,0,0,1,35.73909559
11.20740625,20,0,0,1,36.87367647
11.2273375,20,0,0,1,38.44948529
11.24913125,20,0,0,1,39.64705882
11.27341875,20,0,0,1,41.41198529
11.2958375,20,0,0,1,43.23988971
11.313275,20,0,0,1,44.50055147
11.33070625,20,0,0,1,45.06783088
11.3506375,20,0,0,1,40.46650735
11.37243125,20,0,0,1,42.23139706
11.3979625,20,0,0,1,41.72713235
11.4191375,20,0,0,1,43.74415441
11.43781875,20,0,0,1,45.25691176
11.457125,20,0,0,1,47.08485294
11.47705625,20,0,0,1,45.44602941
11.50071875,20,0,0,1,41.79014706
11.5225125,20,0,0,1,43.80716912
11.540575,20,0,0,1,44.94176471
11.57918125,20,0,0,1,25.40186397
11.60284375,20,0,0,1,27.79707353
11.628375,20,0,0,1,29.62500368
11.64955,20,0,0,1,31.45292647
11.6669875,20,0,0,1,32.7135625
11.68566875,20,0,0,1,33.15479044
11.7074625,20,0,0,1,34.41542647
11.732375,20,0,0,1,36.30638603
11.752925,20,0,0,1,37.44095588
11.7703625,20,0,0,1,38.57555147
11.788425,20,0,0,1,40.02525735
11.807725,20,0,0,1,40.90772059
11.83139375,20,0,0,1,40.27738971
11.8563,20,0,0,1,41.03378676
11.877475,20,0,0,1,36.49547794
11.89615625,20,0,0,1,35.67606618
11.9154625,20,0,0,1,36.18031985
11.93788125,20,0,0,1,36.43244853
11.9621625,20,0,0,1,38.19735294
11.98146875,20,0,0,1,33.28085294
12.0175875,20,0,0,1,22.43936397
12.03689375,20,0,0,1,23.82606618
12.06118125,20,0,0,1,25.40186397
12.0873375,20,0,0,1,26.47340441
12.10664375,20,0,0,1,25.84308456
12.1247,20,0,0,1,27.22978676
12.14400625,20,0,0,1,19.03563971
12.16766875,20,0,0,1,17.522875
12.1907125,20,0,0,1,18.97260662
12.2100125,20,0,0,1,20.35930882
12.22683125,20,0,0,1,21.36781985
12.2448875,20,0,0,1,22.50239338
